text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
Em tự hào vì làm chó cho Mể,em tư ha o vi_la mày cho cho mê,9,1,OFFENSIVE,0,0,0,0.9959,0.9959,0.0018,0.0024
gã tâm thần.răng long râu rụng,gã tâm_thần răng long râu rụng,6,2,HATE,0,0,0,0.666,0.666,0.0123,0.3217
Me ba so 1,me ba so 1,4,0,CLEAN,2,2,2,0.6122,0.0631,0.3247,0.6122
t khép đít lạy m!,tao khép đít lạy mày,5,2,HATE,1,1,0,0.9907,0.9907,0.0047,0.0046
Mẹ. Mày ko phân biệt đâu là tài năng và phá hoại hả Gin Tama?? Chẳng lẻ mày giỏi hơn thằng khác là mày phải giết nó rôi mày lên làm chủ ak?? Còn gì là luật pháp hả mậy,mẹ mày không phân_biệt đâu là tài_năng và phá_hoại hả gin tama chẳng lẻ_mày giỏi hơn thằng khác là mày phải giết nó rôi mày lên làm chủ ak còn gì là luật_pháp hả mậy,35,0,CLEAN,2,2,2,0.9903,0.0059,0.0038,0.9903
Cai mieng hay la cai ong cong vay,cai_mieng hay la cai_ong cong vay,6,1,OFFENSIVE,2,0,0,0.8911,0.8911,0.0381,0.0708
og tran dan ok bi  nhiem coronna.ma bi nhiẻm beh khat la beh gi? og bi beh B 20 dan đen than kih ko on nen noi nhieu . vui,og tran dan đồng_ý bi_nhiem coronna ma bi_nhiẻm beh khat_la beh gi og bi_beh b 20 dan đen than kih không on nen noi nhieu vui,26,2,HATE,0,0,0,0.9929,0.9929,0.0035,0.0036
🙂🙂gửi mấy con bò,gửi mấy con bò,4,1,OFFENSIVE,2,2,2,0.9906,0.0051,0.0043,0.9906
"ông dần tôi hơi hột phép với ông ổng nói như hài chứ lũ bán nước ,nước đâu mà về ? về với nước bên kia thế giới ngàn thu thì được ???",ông dần tôi hơi hột_phép với ông ổng nói như hài chứ lũ bán nước nước đâu mà về về với nước bên kia thế_giới ngàn thu thì được,29,0,CLEAN,2,2,2,0.9786,0.0178,0.0035,0.9786
"báo cáo có thế lực thù địch nói xấu tổ chức, cần bao vây và vô hiệu hoá ngay ! hehe",báo_cáo có thế_lực thù_địch nói_xấu tổ_chức cần bao_vây và vô_hiệu hóa ngay hehe,13,0,CLEAN,2,1,2,0.7708,0.2074,0.0218,0.7708
Có đuỹ nào thả thính hôn,có đuỹ nào thả thính_hôn,5,1,OFFENSIVE,0,0,0,0.996,0.996,0.0018,0.0022
"m lảm nhảm cái đéo gì thế, sai lè còn cãi, ở Việt Nam! cái hay nhất nhà chối tội đổ lỗi thanh minh, từ thằng quan tới thằng dân, sai lè thế kia mà còn lái đi đâu đâu để cãi, chúng mày vác cái đth sương chúng m, còn dân Việt Nam! bên đó với nhưng ng sau này sẽ qua thì sao?",mày lảm nhảm cái đéo gì thế sai lè còn cãi ở việt_nam cái hay nhất nhà chối_tội đổ lỗi thanh_minh từ thằng quan tới thằng dân sai lè thế kia mà_còn lái đi đâu_đâu để cãi chúng_mày vác cái đth sương chúng_mày còn dân việt_nam bên đó với nhưng ng sau_này sẽ qua thì sao,56,1,OFFENSIVE,2,2,2,0.9904,0.0056,0.004,0.9904
"Đào đất đóng gạch đi,đông về khối đứa cần ủ ấm.",đào đất đóng gạch đi đông về khối đứa cần ủ ấm,12,1,OFFENSIVE,0,0,0,0.9961,0.9961,0.0018,0.0021
"Đang chuẩn bị họp, 1 ông người tàu bước vào phòng,,, búng tay cái ""póc"" 10 thằng tàu nhỏ vác 10 cái vali tiền vào phát cho 1 bộ trưởng 1 cái ... "" mấy lỉ ăn đi và im mồm dùm bọn ngộ"" !",đang chuẩn_bị họp 1 ông người tàu bước vào phòng búng tay cái póc 10 thằng tàu nhỏ_vác 10 cái vali tiền vào phát cho 1 bộ_trưởng 1 cái mấy lỉ ăn đi và im_mồm dùm bọn ngộ,38,0,CLEAN,2,2,2,0.9907,0.0054,0.0039,0.9907
Nó bị què ko làm thế đi kieu gi dc,nó bị què không làm thế đi kieu gi được,10,0,CLEAN,1,2,2,0.9214,0.0157,0.0629,0.9214
Duma.nhỏ cà chớn lớn cà khịa @@,duma nhỏ cà_chớn lớn cà_khịa,5,0,CLEAN,1,1,1,0.9881,0.0083,0.9881,0.0036
Trấn thành đẹp trai đụ hariwon,trấn thành đẹp_trai đụ hariwon,5,2,HATE,1,1,0,0.8631,0.8631,0.1289,0.008
ôi a dg nhai bcs rùi đấy,ôi anh đang nhai bcs rồi đấy,7,1,OFFENSIVE,0,0,0,0.9936,0.9936,0.0029,0.0036
"Mấy a dlv ""chúng mày đã làm j cho tổ quốc"" đâu rồi...??",mấy anh dlv chúng_mày đã làm_gì cho tổ_quốc đâu rồi,10,0,CLEAN,2,2,2,0.9679,0.0276,0.0045,0.9679
Nguyễn Văn Nhã be bé cái mồm thôi bọn châu chấu nó có thể xuất hiện bất cứ đâu nhé =)),nguyễn_văn_nhã be bé cái mồm thôi bọn châu_chấu nó có_thể xuất_hiện bất_cứ đâu nhé,14,0,CLEAN,2,2,2,0.53,0.4538,0.0162,0.53
Top1 ca sĩ nhưng k biết hát :)),top1 ca_sĩ nhưng không biết hát,6,1,OFFENSIVE,0,0,0,0.9958,0.9958,0.0018,0.0023
Đảng đã cho ta một mùa xuân đầy thất vọng!,đảng đã cho ta một mùa xuân đầy thất_vọng,9,2,HATE,0,0,0,0.9869,0.9869,0.0035,0.0096
Ngta đẹp và bán hàng có tiếng lâu năm .và đẹp hơn mặt chó,ngta đẹp và bán hàng có tiếng lâu năm và đẹp hơn mặt chó,14,0,CLEAN,1,1,1,0.9689,0.0052,0.9689,0.0258
Xạo xạo làm youtube kiếm tiền chứ liệu gì,xạo xạo làm youtube kiếm tiền chứ_liệu gì,8,0,CLEAN,1,2,1,0.9926,0.0031,0.9926,0.0043
Đúng ngay cái ngày chơi gặp bọn trẻ trâu phá game :v :v,đúng ngay cái ngày chơi gặp bọn trẻ trâu phá game vậy vậy,13,0,CLEAN,1,1,1,0.9097,0.0861,0.9097,0.0042
Hại não vồn tốn 2 phút của cuộc đời để đọc cái sờ ta tus này và 30s để viết cmt và tốn 2p30s để. Đọc lại cái cmt 🥺😊💐😆,hại não vồn tốn 2 phút của cuộc_đời để đọc cái sờ ta tus này và 30 s để viết comment và tốn 2 p30s để đọc lại cái comment,30,0,CLEAN,1,2,1,0.9819,0.0063,0.9819,0.0118
"từ dịch này thấy ý thức người nhật xăng đổ nửa bình, nhưng giấy vệ sinh không thể thiếu. không hy sinh bản thân để cứu người khác, nhưng dính dịch thì kéo nhiều người dính theo.",từ dịch này thấy ý_thức người nhật xăng đổ nửa_bình nhưng giấy vệ_sinh không_thể thiếu không hy_sinh bản_thân để cứu người khác nhưng dính dịch thì kéo nhiều người dính theo,31,2,HATE,0,0,0,0.9428,0.9428,0.0518,0.0053
"Hôm bữa xin lỗi, tôi nói con này khóc là nước mắt cá sấu thôi , nhung anh này giọng nói đâu phải người dân miền Bắc đâu , mà chửi Bắc này Bắc kia , xúc phạm đến vùng miền người ta .",hôm bữa xin_lỗi tôi nói con này khóc là nước_mắt cá_sấu thôi nhung anh này giọng nói đâu phải người_dân miền bắc đâu mà chửi bắc này bắc kia xúc_phạm đến vùng_miền người ta,34,0,CLEAN,2,2,2,0.9882,0.0081,0.0038,0.9882
T làm thế đâu... Thằng ad vớ vẩn :v,tao làm thế đâu thằng admin vớ vẩn vậy,9,0,CLEAN,1,2,2,0.9898,0.0063,0.0039,0.9898
Phò cũng có phò yêu nước chứ 😂,phò cũng có phò yêu nước chứ,7,0,CLEAN,1,2,2,0.9031,0.0194,0.0776,0.9031
thấy nên nhờ doinb dạy cho cái giáo án ngắm gái vs lựa gái cho học trof đi,thấy nên nhờ doinb dạy cho cái giáo_án ngắm gái vs lựa gái cho học trof đi,17,0,CLEAN,1,1,1,0.9498,0.0409,0.9498,0.0093
Mua sắt vụn về làm phương tiện chiến đấu! Đắng lòng,mua sắt vụn về làm phương_tiện chiến_đấu đắng lòng,9,1,OFFENSIVE,0,0,0,0.9903,0.9903,0.0068,0.0029
Quang Minh best xiaolin :v,quang_minh best xiaolin vậy,4,0,CLEAN,2,2,2,0.9494,0.0304,0.0202,0.9494
Ba nay mat dai khoe vang cuop chac hai cai tay no di an noi mat dai,ba nay mat_dai khoe vang cuop chac hai cai_tay no di_an noi mat dai,14,0,CLEAN,2,2,2,0.9895,0.0069,0.0036,0.9895
Tụi m hong học thầy bắn sml 🤣🤣,tụi mày không học thầy bắn sml,7,0,CLEAN,2,2,2,0.9883,0.008,0.0037,0.9883
Động cơ của các vị là gì?,động_cơ của các vị là gì,6,1,OFFENSIVE,0,0,0,0.996,0.996,0.0014,0.0026
Phạm Nguyễn Cát Vy cljv con,phạm nguyễn_cát vy cljv con,5,0,CLEAN,1,1,1,0.9245,0.0379,0.9245,0.0376
Covid-19 là cái gương chiếu yêu hay gì á :))) biết bao nhiêu bộ mặt ngu dốt lòi ra,covid 19 là cái gương chiếu yêu hay gì á biết_bao_nhiêu bộ_mặt ngu_dốt lòi ra,15,2,HATE,0,0,1,0.9601,0.0304,0.9601,0.0095
Đậu má thầy ok chưa ?,đậu má thầy đồng_ý chưa,5,2,HATE,0,0,0,0.9965,0.9965,0.0018,0.0017
"Chỉ 1/2 đất nước trong nội chiến vẫn & đã làm đc điều như này vào 60n trước....ôi!, tôi yêu mN của tôi biết nhường nào!",chỉ 1 2 đất_nước trong nội_chiến vẫn đã làm được điều như này vào 60 n trước ôi tôi yêu mọi người của tôi biết nhường nào,27,2,HATE,0,0,0,0.9942,0.9942,0.0022,0.0036
Phạm Văn Lộc vãi lol lộc,phạm_văn_lộc vãi lol lộc,4,2,HATE,1,1,1,0.9819,0.0111,0.9819,0.007
"Trâu bò chứ ko phải người mà. 🤔 Sức chịu đựng của dân thủ đô thật đáng ngưỡng mộ. Hàng ngày họ hít thủy ngân, bụi mịn ô nhiễm, uống nước thải qua đường ống làm bằng vật liệu phế thải trung quốc (ống nước bể mấy chục lần), ăn thực phẩm chứa chất độc hại",trâu_bò chứ không phải người mà sức chịu_đựng của dân thủ_đô thật đáng ngưỡng_mộ hàng ngày họ hít thủy ngân_bụi mịn ô_nhiễm uống nước_thải qua đường_ống làm bằng vật_liệu phế_thải trung_quốc ống nước bể mấy chục lần ăn thực_phẩm chứa chất độc_hại,42,1,OFFENSIVE,2,2,2,0.9727,0.0167,0.0106,0.9727
ngành CA tìm được người như vậy thật hiếm( vạn người chỉ có một) toàn tham nhũng và bắt lạt dân,ngành ca tìm được người như_vậy thật hiếm_vạn người chỉ có một toàn tham_nhũng và bắt lạt dân,18,0,CLEAN,1,1,2,0.4806,0.0681,0.4513,0.4806
"Thiều Thị Thanh Nga 🤭 thế mà cái kết ko có hậu cho hệ sinh thái j cả, ức chế vãi",thiều thị_thanh nga thế_mà cái kết không có_hậu cho hệ_sinh_thái gì cả ức_chế vãi,14,0,CLEAN,1,1,1,0.9733,0.0148,0.9733,0.0118
Quen lối sống hùa bầy đàng. Mỗi người Viet chúng ta trước khi làm việc gì hãy dùng cái đầu để suy nghĩ.,quen lối sống hùa_bầy đàng mỗi người viet chúng_ta trước khi làm_việc gì hãy dùng cái đầu để suy_nghĩ,19,2,HATE,0,0,0,0.8471,0.8471,0.0944,0.0584
cho nó tù đê,cho nó tù đê,4,0,CLEAN,1,1,1,0.9895,0.0031,0.9895,0.0074
Hội chứng tự hào bở ảo tưởng,hội_chứng tự_hào_bở ảo_tưởng,3,1,OFFENSIVE,0,0,0,0.935,0.935,0.0606,0.0045
giống lão gà mên teong là xì trum vl,giống lão gà mên teong là xì trum vãi,9,2,HATE,0,1,0,0.99,0.99,0.005,0.005
Khi bạn muốn bợ đít ai đó nhưng bạn không có não. Ngu như lợn nhưng vẫn làm báo Đảng đĩ.,khi bạn muốn_bợ đít ai đó nhưng bạn không có não_ngu như lợn nhưng vẫn làm báo đảng_đĩ,18,1,OFFENSIVE,2,2,2,0.9906,0.0054,0.0041,0.9906
"Đưa từ vụ bán độ lịch sử 4 cái tàu choán nước hơn nghìn tấn,ngắm bắn bằng radar,F5 thì đậu chật kín đà nẵng,hải quân hạng 6,không quân hạng 4 thế giới,hùng hổ ra trận bắn lẫn nhau rồi bị mấy cái tầu cởi chuồng từ ww2 hiếp dâm chết :v",đưa từ vụ bán_độ lịch_sử 4 cái tàu choán nước hơn nghìn tấn ngắm bắn bằng radar_f5 thì đậu chật kín đà_nẵng hải_quân hạng 6 không_quân hạng 4 thế_giới hùng_hổ ra trận bắn lẫn nhau rồi bị mấy cái tầu cởi chuồng từ ww2 hiếp_dâm chết vậy,47,0,CLEAN,2,2,2,0.9823,0.012,0.0057,0.9823
Tranh cho va bong sa ban gai cung kg gai trai chan ra trai hahahA,tranh cho va_bong sa_ban gai_cung không gai_trai chan ra trai hahaha,11,1,OFFENSIVE,0,0,0,0.9343,0.9343,0.0457,0.0201
Cám ơn đảng. Cám ơn nhà nc 😏,cám_ơn đảng cám_ơn nhà nc,5,2,HATE,0,0,0,0.9965,0.9965,0.0014,0.002
"Tôi không dùng bảo hiểm , bởi vì bác sĩ coi thường sức khỏe bệnh nhân dùng bảo hiểm !!!!!!",tôi không dùng bảo_hiểm bởi_vì bác_sĩ coi_thường sức khỏe bệnh_nhân dùng bảo_hiểm,12,2,HATE,0,0,0,0.996,0.996,0.0019,0.002
"Thực sự thì họ chỉ hơn chúng ta về ý thức thôi mà, thứ đã làm cho người Nhật trở nên vĩ đại. Ở VN mn bị ảo tưởng về 1 dân tộc vĩ đại là do dc thứ ánh sáng gì đó chiếu xuyên qua tim và là đất nước có những người ""ngoài hành tinh"" dùng tay ko quật ngã UH1, tắt động cơ máy bay ẩn trong mây, đút đầu vào lỗ châu mai,.. Chỉ có trên thiên đường mới có những vị thần như thế",thực_sự thì họ chỉ hơn chúng_ta về ý_thức thôi mà thứ đã làm cho người nhật trở_nên vĩ_đại ở vn mọi người bị ảo_tưởng về 1 dân_tộc vĩ_đại là do được thứ ánh_sáng gì đó chiếu xuyên qua tim và là đất_nước có những người ngoài hành_tinh dùng tay_không quật ngã uh1 tắt động_cơ máy_bay ẩn trong mây đút đầu_vào lỗ châu_mai chỉ có trên thiên_đường mới có những vị_thần như_thế,71,0,CLEAN,2,2,2,0.941,0.0527,0.0063,0.941
