text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Phạm Văn Đồng nước ngoài nó cho về nhà tự cách ly, về đây chữa ngon vl",phạm văn_đồng nước_ngoài nó cho về nhà tự cách_ly về đây chữa ngon_vãi,13,0,CLEAN,1,0,0,0.5497,0.5497,0.4244,0.026
"Đúng ! vô cùng biết ơn lịch sử ngôn ngữ nước nhà và Ngài Alexsandre de Rhodes nhưng công minh mà nói, vì muốn thâm nhập dể dàng vào dân tộc Việt Nam để truyền đạo, các linh mục thời ấy đã dựa vào âm ngữ (giọng nói ) đặc thù của dân Việt, nó khác hoàn",đúng vô_cùng biết_ơn lịch_sử ngôn_ngữ nước_nhà và ngài alexsandre de rhodes nhưng công_minh mà nói vì muốn thâm_nhập dể_dàng vào dân_tộc việt_nam để truyền_đạo các linh_mục thời ấy đã dựa vào âm_ngữ giọng nói đặc_thù của dân việt nó khác hoàn,41,0,CLEAN,2,2,0,0.9877,0.9877,0.0028,0.0095
Ns vậy lại xúc phạm cái đầu b**i 😐,nói vậy lại xúc_phạm cái đầu b i,8,2,HATE,0,1,2,0.9509,0.037,0.012,0.9509
Thôi chờ Mỹ giải phóng xong ta ra xin lại vậy. Kkk,thôi chờ mỹ giải_phóng xong ta ra xin lại vậy không,11,0,CLEAN,1,1,0,0.9936,0.9936,0.0022,0.0041
Giống vl,giống vãi,2,0,CLEAN,1,1,0,0.9311,0.9311,0.0659,0.003
Biet the dung quay lai 💔,biet the_dung quay lai,4,0,CLEAN,1,1,0,0.996,0.996,0.002,0.002
May quá đéo có tiền mua xe,may quá đéo có tiền mua xe,7,0,CLEAN,2,1,0,0.5089,0.5089,0.4856,0.0055
đánh lạc hướng dư luận đó mà,đánh lạc_hướng dư_luận đó mà,5,0,CLEAN,1,0,0,0.8482,0.8482,0.1425,0.0093
"Bọn anh nó đợi người chết bằng bệnh cúm ấy mới quan tâm, qua bên đó đeo khẩu trang nó kỳ thị khỏi nói",bọn anh nó đợi người chết bằng bệnh cúm ấy mới quan_tâm qua bên đó đeo khẩu_trang nó kỳ_thị khỏi nói,21,0,CLEAN,2,2,0,0.9918,0.9918,0.0025,0.0058
"Nha tien tri co gang manh khoe,  de sau nay ve viet nam cung tau hai voi bac trong lu nhek",nha tien_tri co gang_manh khoe de sau nay ve_viet nam cung_tau hai voi bac trong lu nhek,17,0,CLEAN,2,2,0,0.4919,0.4919,0.0365,0.4716
đi du lịch bạn ơi,đi du_lịch bạn ơi,4,0,CLEAN,1,0,0,0.9963,0.9963,0.0017,0.002
"Chơi với thằng nào cũng được,trừ thằng tàu cộng ra,ok",chơi với thằng nào cũng được trừ thằng tàu cộng ra đồng_ý,12,2,HATE,0,2,2,0.8955,0.0904,0.0141,0.8955
Bắn thằng nào cũng yếu nhưng k thằng nào chết :v,bắn thằng nào cũng yếu nhưng không thằng nào chết vậy,11,0,CLEAN,1,1,0,0.9888,0.9888,0.0082,0.0029
Chưa chắc Mỹ bị nhiễm virus corona Vũ hán (của virus Trung CỘNG) nhiều hơn Mỹ.,chưa chắc_mỹ bị nhiễm virus corona vũ_hán của virus trung_cộng nhiều hơn mỹ,13,0,CLEAN,2,2,0,0.792,0.792,0.0095,0.1986
